,brand_name,ticker_name
1319,DoubleVerify Holdings Inc ダブルヴェリファイ ホールディングス,DV
1320,DaVitaダヴィータ,DVA
1321,Dynavax Technologies Corpダイナバクス テクノロジーズ,DVAX
1322,Devon Energyデボン エナジー,DVN
1323,Digital World Acquisition Corp Aデジタル ワールド アクイジション A,DWAC
1324,Dawson Geophysical Companyダウソン ジオフィジカル,DWSN
1325,DXC TechnologyDXCテクノロジー,DXC
1326,DexComデクスコム,DXCM
1327,Destination XL Group Incデスティネーション XL グループ,DXLG
1328,DXP Enterprises Inc TXDXP エンタープライジズ,DXPE
1329,Daxor Corpダクサー,DXR
1330,"The Dixie Group, Inc.ザ ディクシー グループ",DXYN
1331,Dycom Industries Incダイコム インダストリーズ,DY
1332,Dyadic International Incダイアディック インターナショナル,DYAI
1333,Dyne Therapeutics Incダイン・セラピューティクス,DYN
1334,Dynatronics Corporationダイナトロニクス,DYNT
1335,DZS IncDZS,DZSI
1336,Electronic Artsエレクトロニック アーツ,EA
1337,Edify Acquisition Corpエディファイ アクイジション,EAC
1338,GrafTech Internationalグラフテック・インターナショナル,EAF
1339,Eargo  Incイヤーゴ　インク,EAR
1340,Eastside Distilling Incイーストサイド ディスティリング,EAST
1341,Brinker Internationalブリンカー インターナショナル,EAT
1342,Eventbrite Inc Aイベントブライト A,EB
1343,eBayイーベイ,EBAY
1344,Eastern Bankshares Inc イースタン バンクシェアズ,EBC
1345,Ennisエニス,EBF
1346,Ebixイービックス,EBIX
1347,Eagle Bancorp Montana Incイーグル　 バンコープ モンタナ,EBMT
1348,Ebang International Holdings Incエバン・インターナショナル・ホールディン,EBON
1349,Emergent BioSolutionsエマージェント バイオソリューションズ,EBS
1350,Enterprise Bancorpエンタープライズ バンコープ,EBTC
1351,Ecolabエコラブ,ECL
1352,electroCore IncElectroCore Inc,ECOR
1353,Encore Capital Groupアンコール キャピタル グループ,ECPG
1354,Ecovyst Incエコヴィスト インク,ECVT
1355,ECARX Holdings Inc AECARX ホールディングス A,ECX
1356,Consolidated Edisonコンソリデーテッド エジソン,ED
1357,Edible Garden AG Incorporatedエディブル ガーデン,EDBL
1358,Editas Medicineエディタス メディシン,EDIT
1359,Endeavor Group Holdings  Inc Aエンデバー　グループ A,EDR
1360,EuroDry Ltdユーロドライ,EDRY
1361,Edesa Biotech Incエデサ バイオテック,EDSA
1362,Skillful Craftsman Educationスキルフル,EDTK
1363,Educational Developmentエデュケーショナル デベロップメント,EDUC
1364,"Excelerate Energy, Incエクセラ レート エナジー",EE
1365,Euronet Worldwide Incユーロネット ワールドワイド,EEFT
1366,EpicQuest Education Group Internationalエピッククエスト エデュケーション,EEIQ
1367,Emerald Holding Incエメラルド ホールディング,EEX
1368,Energy Focus Incエナジー フォーカス,EFOI
1369,Enterprise Financial Services Corpエンタープライズ フィナンシャル サービシズ,EFSC
1370,eFFECTOR Therapeutics Incエフェクター セラピューティクス,EFTR
1371,Equifaxエキファックス,EFX
1372,Enerflex Ltdエナーフレックス,EFXT
1373,Everest Group Ltdエベレスト グループ,EG
1374,eGain Corpイーゲイン,EGAN
1375,Eagle Bancorp Incイーグル バンコープ,EGBN
1376,EG Acquisition CorpＥＧアクイジション,EGGF
1377,8X8 Incエイト バイ エイト,EGHT
1378,Edgio Incエドジオ,EGIO
1379,Eagle Bulk Shipping Incイーグル バルク シッピング,EGLE
1380,Eldorado Goldエルドラド ゴールド,EGO
1381,Next.e.GO NVネクスト イー ゴー エヌヴイ,EGOX
1382,Eagle Pharmaceuticalsイーグル ファーマシューティカルズ,EGRX
1383,VAALCO Energyバールコ エナジー,EGY
1384,Enhabit Incエンハビット,EHAB
1385,Encompass Health Corporationエンコンパスヘルス,EHC
1386,eHealth Incイー ヘルス,EHTH
1387,Employers Holdings Incエンプロイヤーズ ホールディングス,EIG
1388,Eiger BioPharmaceuticals Incアイガー バイオファーマシューティカルズ,EIGR
1389,Edison Internationalエジソン インターナショナル,EIX
1390,E-Home Household Service Holdings LtdEホーム ハウス,EJH
1391,Ekso Bionics Holdingsエクソ バイオニクス ホールディングス,EKSO
1392,Estee Lauder Aエスティ ローダー A,EL
1393,Envela Corporationエンベラ　コーポレーション,ELA
1394,Elanco Animal Health Incエランコ アニマル ヘルス,ELAN
1395,Eledon Pharmaceuticals Incエルドン ファーマシュティカルズ,ELDN
1396,Elevation Oncology Incエレベーション,ELEV
1397,ELF Beauty Ince.l.f.ビューティー,ELF
1398,Electriq Power Holdings Incエレクトリック パワー ホールディングス,ELIQ
1399,Ellomay Capital Ltdエロメイ キャピタル,ELLO
1400,Electromed  Incエレクトルメッド インク,ELMD
1401,Eloxx Pharmaceuticals Incイロックス ファーマシューティカルズ,ELOX
1402,Electro-Sensors  Incエレクトロ　センサーズ,ELSE
1403,Eltek Ltdエルテック,ELTK
1404,Elicio Therapeutics Incエリシオ セラピューティクス,ELTX
1405,Elutia Incエルティア,ELUT
1406,Eliem Therapeutics Incエリエム セラピューティクス,ELYM
1407,Elys Game Technology Corpエリス　ゲーム　テクノロジー,ELYS
1408,Embecta Corpエンベクタ コーポレーション,EMBC
1409,EMCOR Group Incエムコア グループ,EME
1410,EMCOREエムコア,EMKR
1411,The Eastern Companyザ イースタン カンパニー,EML
1412,FTAC Emerald Acquisition Corp AFTAC エメラルド アクイジション A,EMLD
1413,Eastman Chemicalイーストマン ケミカル,EMN
1414,Emerson Electricエマソン エレクトリック,EMR
1415,EMX Royalty CorporationEMX ロイアリティ,EMX
1416,Enbridgeエンブリッジ,ENB
1417,Energem Corp Aエナジェム コーポ A,ENCP
1418,Enfusion Incエンフュージョン・インク,ENFN
1419,ENGlobal Corpエングローバル,ENG
1420,Enlivex Therapeutics Ltdエンライベックス セラピューティクス,ENLV
1421,Enphase Energy Incエンフェーズ エナジー,ENPH
1422,Energizer Holdingsエナジャイザー ホールディングズ,ENR
1423,EnerSysエナーシス,ENS
1424,Ensysce Biosciences Incエンシスィー,ENSC
1425,Ensign Group Incエンサイン グループ,ENSG
1426,Enservco Corporationエンサブコ,ENSV
1427,Enanta Pharmaceuticals Incエナンタ ファーマシューティカルズ,ENTA
1428,Entegris Incインテグリス,ENTG
1429,Entera Bio Ltdエンテラ バイオ,ENTX
1430,Envestnet Incエンベストネット,ENV
1431,Enova International Incエノバ インターナショナル,ENVA
1432,Enveric Biosciences Incエンベリック バイオサイエンシズ,ENVB
1433,Enovix Corporation エノビックス,ENVX
1434,Enzo Biochem Incエンゾ バイオケム,ENZ
1435,EOG ResourcesEOG リソーシズ,EOG
1436,Evolus Incエボラス,EOLS
1437,Eos Energy Enterprises  Incイーオーエス　エナジー,EOSE
1438,Enerpac Tool Group Aエナパック ツール グループ A,EPAC
1439,EPAM SystemsEPAMシステムズ,EPAM
1440,Edgewell Personal Careエッジウェル パーソナル ケア,EPC
1441,ESSA Pharma IncESSAファーマ,EPIX
1442,Evolution Petroleum Corpエボリューション ペトロリアム,EPM
1443,Sunrise New Energy Co Ltdサンライズ ニュー エナジー,EPOW
1444,Epsilon Energy Ltdエプシロン　エナジー,EPSN
1445,Equillium Incエクイリアム,EQ
1446,Equity Bancshares Inc Aエクイティー バンクシェアーズ A,EQBK
1447,Equitable Holdingsエクイタブル ホールディングス,EQH
1448,EQRX IncEQRX インク,EQRX
1449,EQTEQT,EQT
1450,Equinox Gold Corpエクイノックス ゴールド,EQX
1451,Erasca Incエラスカ,ERAS
1452,Enerplus Corpイナープラス,ERF
1453,Erie Indemnity Company Aエリー インデムニティー A,ERIE
1454,Energy Recovery Incエナジー リカバリー,ERII
1455,Eterna Therapeuticsエテルナ セラピューティクス,ERNA
1456,Ero Copper Corpエロ クーパー,ERO
1457,Eversource Energyエバーソース エナジー,ES
1458,ESAB Corpイーエスエイビー コーポレーション,ESAB
1459,ESGEN Acquisition Corporation AESGEN アクイジション A,ESAC
1460,Escalade Incエスカレード,ESCA
1461,ESCO Technologies Incエスコ テクノロジーズ,ESE
1462,Euroseas Ltdユーロシーズ,ESEA
1463,Enstar Group Ltdエンスター グループ,ESGR
1464,Element Solutions Incエレメント ソリューションズ,ESI
1465,Estrella Immunopharmaエストレラ イムノファーマ,ESLA
1466,Elbit Systemsエルビット システムズ,ESLT
1467,EngageSmart Incエンゲージスマート,ESMT
1468,Essent Group Ltdエッセント グループ,ESNT
1469,Energy Services of America Corporation Aエナジー サービシズ オブ アメリカ A,ESOA
1470,Espey Mfg & Electronics Corpエスペイ・マニュファクチャリング＆エレク,ESP
1471,Esperion Therapeutics Incエスペリオン セラピューティクス,ESPR
1472,Esquire Financial Holdings Incエスクワイア ファイナンシャル ホールディ,ESQ
1473,ESSA Bancorp Incイーエスエスエー バンコープ,ESSA
1474,Establishment Labs Holdings Incエスタブリッシュメント ラボズ ホールディングス,ESTA
1475,Elastic NVエラスティック,ESTC
1476,Etao International Co Ltdエタオ インターナショナル,ETAO
1477,Ethan Allen Interiors Incイーサン アレン インテリア,ETD
1478,Eatonイートン,ETN
1479,89bio Inc89バイオ,ETNB
1480,Eton Pharmaceuticals Incイートン ファーマシューティカルズ,ETON
1481,Entergyエンタジー,ETR
1482,Equitrans Midstream Corporationエクイトランス ミッドストリーム,ETRN
1483,Etsyエッツィ,ETSY
1484,E2open Parent Holdings AE2オープン ペアレント ホールディングス A,ETWO
1485,Euda Health Holdings Ltdユーダ ヘルス ホールディングス,EUDA
1486,Euronav NVユーロナブ,EURN
1487,Everbridgeエバーブリッジ,EVBG
1488,Evans Bancorp Incエバンズ バンコープ,EVBN
1489,Entravision Communications Aエントラビジョン コミュニケーションズ A,EVC
1490,EverCommerce Incエバーコマース,EVCM
1491,EVe Mobility Acquisition Corp Aイヴ モビリティ アクイジション A,EVE
1492,Everquote Aエバークォート A,EVER
1493,Eve Holding Incイブ ホールディング,EVEX
1494,Evogene Ltdエボジーン,EVGN
1495,EVgo Inc AEVgo A,EVGO
1496,Evergreen Corporation Aエバーグリーン コーポレーション A,EVGR
1497,Evolent Health Inc Aエボレント ヘルス A,EVH
1498,EVI Industries IncEVIインダストリーズ,EVI
1499,Evelo Biosciences Incエベロ バイオサイエンシズ,EVLO
1500,Evolv Technologies Holdings Inc Aエボルブ テクノロジーズ A,EVLV
1501,Evoke Pharma Incイボーク ファーマ,EVOK
1502,Evercore Inc Aエバーコア A,EVR
1503,Evergy Incエバジー,EVRG
1504,Everi Holdings Incエブリ ホールディングス,EVRI
1505,EVERTEC Incエバーテック,EVTC
1506,Vertical Aerospace Ltdヴァーティカル エアロスペース,EVTL
1507,Edwards Lifesciencesエドワーズ ライフサイエンス,EW
1508,East West Bancorpイースト ウエスト バンコープ,EWBC
1509,European Wax Center Inc Aユーロピアン ワックス センター A,EWCZ
1510,Edgewise Therapeutics Incエッジワイズ セラピューティックス,EWTX
1511,Exact Sciencesイグザクト サイエンシズ,EXAS
1512,Exelonエクセロン,EXC
1513,Exelixis Incエクセリクス,EXEL
1514,Expensify Incエクスペンシファイ,EXFY
1515,Endeavour Silver Corpエンデバー シルバー,EXK
1516,ExlService Holdings Incイーエックスエル サービス ホールディングス,EXLS
1517,Eagle Materials Incイーグル マテリアルズ,EXP
1518,Expeditors International of Washingtonエクスペディターズ インターナショナル オブ ワシントン,EXPD
1519,Expedia Groupエクスペディア グループ,EXPE
1520,eXp World HoldingseXpワールド ホールディングス,EXPI
1521,Exponentエクスポーネント,EXPO
1522,Expressエクスプレス,EXPR
1523,Extreme Networksエクストリーム ネットワークス,EXTR
1524,National Vision Holdings Incナショナル ビジョン ホールディングス,EYE
1525,Eyenovia IncEyenovia Inc,EYEN
1526,EyePoint Pharmaceuticals Incアイポイント ファーマシューティカルズ,EYPT
1527,EzFill Holdings IncEzフィル ホールディングス,EZFL
1528,EZGO Technologies Ltdイージーゴー　テクノロジーズ,EZGO
1529,Ezcorp Aイージーコープ A,EZPW
1530,Ford Motorフォード モーター,F
1531,First Advantage Corpファースト アドバンテージ,FA
1532,First American Financialファースト アメリカン ファイナンシャル,FAF
1533,Farmmi Incファームミ,FAMI
1534,Diamondback Energyダイヤモンドバック エナジー,FANG
1535,Farmer Brothers Coファーマー ブラザーズ,FARM
1536,Faro Technologies Incファロ テクノロジーズ,FARO
1537,Fastenalファスナル,FAST
1538,FAT Brands Incファット ブランズ,FAT
1539,Fate Therapeutics Incフェイト セラピューティクス,FATE
1540,Fathom Digital Manufacturingファソム デジタル マニファクチャリング,FATH
1541,Fat Projects Acquisition Corpファット プロジェクト アクイジション,FATP
1542,Fortune Brands Innovations Incフォーチュンブランズ イノベーションズ,FBIN
1543,Fortress Biotech Incフォートレス,FBIO
1544,First Business Financial Services Incファーストビジネス ファイナンシャル サービシズ,FBIZ
1545,FB Financial CorpＦＢファイナンシャル,FBK
1546,First Bancshares Inc MSファースト バンクシェアーズ,FBMS
1547,First Bancorp Southern Pines NCファースト バンコープ,FBNC
1548,First BanCorpファースト・バンコープ,FBP
1549,Forte Biosciences Incフォルテ バイオサイエンシズ,FBRX
1550,Falcon's Beyond Global Inc Aファルコンズ ビヨンド グローバル A,FBYD
1551,Franklin Covey Coフランクリン コビー,FC
